# "agency"="noaa"
# "unit"="meters"
# "datum"="NAVD"
# "station_id"="9414290"
# "item"="elev"
# "timezone"="LST"
# "source"="http://tidesandcurrents.noaa.gov/"
Date Time, Water Level, Sigma, O or I (for verified), F, R, L, Quality 
2019-10-02 23:24,0.636,0.018,0,0,0,0,v
2019-10-02 23:30,0.665,0.017,0,0,0,0,v
2019-10-02 23:36,0.691,0.017,0,0,0,0,v
2019-10-02 23:42,0.723,0.016,0,0,0,0,v
2019-10-02 23:48,0.749,0.015,0,0,0,0,v
2019-10-02 23:54,0.789,0.025,0,0,0,0,v
2019-10-03 00:00,0.825,0.018,0,0,0,0,v
2019-10-03 00:06,0.848,0.016,0,0,0,0,v
2019-10-03 00:12,0.876,0.014,0,0,0,0,v
2019-10-03 00:18,0.900,0.019,0,0,0,0,v
2019-10-03 00:24,0.927,0.022,0,0,0,0,v
2019-10-03 00:30,0.959,0.016,0,0,0,0,v
2019-10-03 00:36,0.981,0.016,0,0,0,0,v
2019-10-03 00:42,1.018,0.018,0,0,0,0,v
2019-10-03 00:48,1.043,0.018,0,0,0,0,v
2019-10-03 00:54,1.073,0.019,0,0,0,0,v
2019-10-03 01:00,1.104,0.020,0,0,0,0,v
2019-10-03 01:06,1.142,0.015,0,0,0,0,v
2019-10-03 01:12,1.163,0.018,0,0,0,0,v
2019-10-03 01:18,1.184,0.018,0,0,0,0,v
2019-10-03 01:24,1.207,0.020,0,0,0,0,v
2019-10-03 01:30,1.229,0.020,0,0,0,0,v
2019-10-03 01:36,1.254,0.023,0,0,0,0,v
2019-10-03 01:42,1.286,0.019,0,0,0,0,v
2019-10-03 01:48,1.307,0.019,0,0,0,0,v
2019-10-03 01:54,1.325,0.020,0,0,0,0,v
2019-10-03 02:00,1.347,0.022,0,0,0,0,v
2019-10-03 02:06,1.357,0.016,0,0,0,0,v
2019-10-03 02:12,1.371,0.021,0,0,0,0,v
2019-10-03 02:18,1.383,0.022,0,0,0,0,v
2019-10-03 02:24,1.396,0.023,0,0,0,0,v
2019-10-03 02:30,1.407,0.021,0,0,0,0,v
2019-10-03 02:36,1.417,0.022,0,0,0,0,v
2019-10-03 02:42,1.430,0.021,0,0,0,0,v
2019-10-03 02:48,1.439,0.021,0,0,0,0,v
2019-10-03 02:54,1.450,0.020,0,0,0,0,v
2019-10-03 03:00,1.465,0.020,0,0,0,0,v
2019-10-03 03:06,1.483,0.017,0,0,0,0,v
2019-10-03 03:12,1.490,0.013,0,0,0,0,v
2019-10-03 03:18,1.488,0.020,0,0,0,0,v
2019-10-03 03:24,1.489,0.017,0,0,0,0,v
2019-10-03 03:30,1.478,0.022,0,0,0,0,v
2019-10-03 03:36,1.466,0.017,0,0,0,0,v
2019-10-03 03:42,1.475,0.020,0,0,0,0,v
2019-10-03 03:48,1.469,0.024,0,0,0,0,v
2019-10-03 03:54,1.458,0.020,0,0,0,0,v
2019-10-03 04:00,1.443,0.019,0,0,0,0,v
2019-10-03 04:06,1.439,0.015,0,0,0,0,v
2019-10-03 04:12,1.428,0.019,0,0,0,0,v
2019-10-03 04:18,1.429,0.017,0,0,0,0,v
2019-10-03 04:24,1.418,0.021,0,0,0,0,v
2019-10-03 04:30,1.391,0.019,0,0,0,0,v
2019-10-03 04:36,1.365,0.022,0,0,0,0,v
2019-10-03 04:42,1.347,0.021,0,0,0,0,v
2019-10-03 04:48,1.330,0.018,0,0,0,0,v
2019-10-03 04:54,1.311,0.020,0,0,0,0,v
2019-10-03 05:00,1.302,0.018,0,0,0,0,v
2019-10-03 05:06,1.282,0.019,0,0,0,0,v
2019-10-03 05:12,1.263,0.020,0,0,0,0,v
2019-10-03 05:18,1.251,0.017,0,0,0,0,v
2019-10-03 05:24,1.230,0.017,0,0,0,0,v
2019-10-03 05:30,1.207,0.020,0,0,0,0,v
2019-10-03 05:36,1.182,0.018,0,0,0,0,v
2019-10-03 05:42,1.162,0.016,0,0,0,0,v
2019-10-03 05:48,1.129,0.017,0,0,0,0,v
2019-10-03 05:54,1.103,0.016,0,0,0,0,v
2019-10-03 06:00,1.080,0.020,0,0,0,0,v
2019-10-03 06:06,1.053,0.017,0,0,0,0,v
2019-10-03 06:12,1.032,0.018,0,0,0,0,v
2019-10-03 06:18,1.006,0.018,0,0,0,0,v
2019-10-03 06:24,0.991,0.017,0,0,0,0,v
2019-10-03 06:30,0.969,0.016,0,0,0,0,v
2019-10-03 06:36,0.947,0.017,0,0,0,0,v
2019-10-03 06:42,0.926,0.016,0,0,0,0,v
2019-10-03 06:48,0.907,0.021,0,0,0,0,v
2019-10-03 06:54,0.882,0.018,0,0,0,0,v
2019-10-03 07:00,0.862,0.014,0,0,0,0,v
2019-10-03 07:06,0.855,0.018,0,0,0,0,v
2019-10-03 07:12,0.849,0.019,0,0,0,0,v
2019-10-03 07:18,0.838,0.017,0,0,0,0,v
2019-10-03 07:24,0.820,0.017,0,0,0,0,v
2019-10-03 07:30,0.807,0.015,0,0,0,0,v
2019-10-03 07:36,0.794,0.019,0,0,0,0,v
2019-10-03 07:42,0.782,0.021,0,0,0,0,v
2019-10-03 07:48,0.774,0.023,0,0,0,0,v
2019-10-03 07:54,0.774,0.015,0,0,0,0,v
2019-10-03 08:00,0.774,0.015,0,0,0,0,v
2019-10-03 08:06,0.773,0.016,0,0,0,0,v
2019-10-03 08:12,0.779,0.023,0,0,0,0,v
2019-10-03 08:18,0.794,0.020,0,0,0,0,v
2019-10-03 08:24,0.797,0.019,0,0,0,0,v
2019-10-03 08:30,0.795,0.017,0,0,0,0,v
2019-10-03 08:36,0.793,0.013,0,0,0,0,v
2019-10-03 08:42,0.800,0.018,0,0,0,0,v
2019-10-03 08:48,0.804,0.023,0,0,0,0,v
2019-10-03 08:54,0.813,0.019,0,0,0,0,v
2019-10-03 09:00,0.828,0.020,0,0,0,0,v
2019-10-03 09:06,0.835,0.017,0,0,0,0,v
2019-10-03 09:12,0.837,0.017,0,0,0,0,v
2019-10-03 09:18,0.849,0.016,0,0,0,0,v
2019-10-03 09:24,0.866,0.019,0,0,0,0,v
2019-10-03 09:30,0.886,0.020,0,0,0,0,v
2019-10-03 09:36,0.900,0.020,0,0,0,0,v
2019-10-03 09:42,0.922,0.016,0,0,0,0,v
2019-10-03 09:48,0.935,0.021,0,0,0,0,v
2019-10-03 09:54,0.945,0.019,0,0,0,0,v
2019-10-03 10:00,0.965,0.017,0,0,0,0,v
2019-10-03 10:06,0.985,0.021,0,0,0,0,v
2019-10-03 10:12,1.011,0.021,0,0,0,0,v
2019-10-03 10:18,1.038,0.019,0,0,0,0,v
2019-10-03 10:24,1.067,0.019,0,0,0,0,v
2019-10-03 10:30,1.099,0.021,0,0,0,0,v
2019-10-03 10:36,1.111,0.020,0,0,0,0,v
2019-10-03 10:42,1.136,0.024,0,0,0,0,v
2019-10-03 10:48,1.157,0.025,0,0,0,0,v
2019-10-03 10:54,1.179,0.020,0,0,0,0,v
2019-10-03 11:00,1.208,0.020,0,0,0,0,v
2019-10-03 11:06,1.232,0.017,0,0,0,0,v
2019-10-03 11:12,1.259,0.020,0,0,0,0,v
2019-10-03 11:18,1.277,0.022,0,0,0,0,v
2019-10-03 11:24,1.308,0.027,0,0,0,0,v
2019-10-03 11:30,1.333,0.022,0,0,0,0,v
2019-10-03 11:36,1.361,0.022,0,0,0,0,v
2019-10-03 11:42,1.386,0.019,0,0,0,0,v
2019-10-03 11:48,1.410,0.022,0,0,0,0,v
2019-10-03 11:54,1.430,0.023,0,0,0,0,v
2019-10-03 12:00,1.453,0.024,0,0,0,0,v
2019-10-03 12:06,1.482,0.022,0,0,0,0,v
2019-10-03 12:12,1.510,0.026,0,0,0,0,v
2019-10-03 12:18,1.532,0.024,0,0,0,0,v
2019-10-03 12:24,1.557,0.027,0,0,0,0,v
2019-10-03 12:30,1.573,0.025,0,0,0,0,v
2019-10-03 12:36,1.591,0.022,0,0,0,0,v
2019-10-03 12:42,1.619,0.020,0,0,0,0,v
2019-10-03 12:48,1.643,0.024,0,0,0,0,v
2019-10-03 12:54,1.662,0.028,0,0,0,0,v
2019-10-03 13:00,1.671,0.026,0,0,0,0,v
2019-10-03 13:06,1.691,0.024,0,0,0,0,v
2019-10-03 13:12,1.699,0.026,0,0,0,0,v
2019-10-03 13:18,1.725,0.021,0,0,0,0,v
2019-10-03 13:24,1.741,0.028,0,0,0,0,v
2019-10-03 13:30,1.761,0.023,0,0,0,0,v
2019-10-03 13:36,1.778,0.022,0,0,0,0,v
2019-10-03 13:42,1.789,0.024,0,0,0,0,v
2019-10-03 13:48,1.797,0.030,0,0,0,0,v
2019-10-03 13:54,1.812,0.024,0,0,0,0,v
2019-10-03 14:00,1.819,0.020,0,0,0,0,v
2019-10-03 14:06,1.827,0.023,0,0,0,0,v
2019-10-03 14:12,1.829,0.024,0,0,0,0,v
2019-10-03 14:18,1.826,0.020,0,0,0,0,v
2019-10-03 14:24,1.829,0.025,0,0,0,0,v
2019-10-03 14:30,1.837,0.022,0,0,0,0,v
2019-10-03 14:36,1.838,0.026,0,0,0,0,v
2019-10-03 14:42,1.830,0.022,0,0,0,0,v
2019-10-03 14:48,1.821,0.022,0,0,0,0,v
2019-10-03 14:54,1.818,0.021,0,0,0,0,v
2019-10-03 15:00,1.808,0.016,0,0,0,0,v
2019-10-03 15:06,1.798,0.018,0,0,0,0,v
2019-10-03 15:12,1.792,0.023,0,0,0,0,v
2019-10-03 15:18,1.779,0.021,0,0,0,0,v
2019-10-03 15:24,1.766,0.022,0,0,0,0,v
2019-10-03 15:30,1.745,0.025,0,0,0,0,v
2019-10-03 15:36,1.726,0.023,0,0,0,0,v
2019-10-03 15:42,1.703,0.025,0,0,0,0,v
2019-10-03 15:48,1.684,0.022,0,0,0,0,v
2019-10-03 15:54,1.662,0.020,0,0,0,0,v
2019-10-03 16:00,1.640,0.023,0,0,0,0,v
2019-10-03 16:06,1.615,0.024,0,0,0,0,v
2019-10-03 16:12,1.588,0.026,0,0,0,0,v
2019-10-03 16:18,1.559,0.029,0,0,0,0,v
2019-10-03 16:24,1.525,0.022,0,0,0,0,v
2019-10-03 16:30,1.485,0.023,0,0,0,0,v
2019-10-03 16:36,1.443,0.023,0,0,0,0,v
2019-10-03 16:42,1.405,0.018,0,0,0,0,v
2019-10-03 16:48,1.370,0.024,0,0,0,0,v
2019-10-03 16:54,1.330,0.021,0,0,0,0,v
2019-10-03 17:00,1.299,0.021,0,0,0,0,v
2019-10-03 17:06,1.262,0.023,0,0,0,0,v
2019-10-03 17:12,1.226,0.025,0,0,0,0,v
2019-10-03 17:18,1.186,0.022,0,0,0,0,v
2019-10-03 17:24,1.146,0.025,0,0,0,0,v
2019-10-03 17:30,1.103,0.021,0,0,0,0,v
2019-10-03 17:36,1.058,0.022,0,0,0,0,v
2019-10-03 17:42,1.013,0.018,0,0,0,0,v
2019-10-03 17:48,0.968,0.023,0,0,0,0,v
2019-10-03 17:54,0.925,0.024,0,0,0,0,v
2019-10-03 18:00,0.881,0.026,0,0,0,0,v
2019-10-03 18:06,0.833,0.024,0,0,0,0,v
2019-10-03 18:12,0.784,0.023,0,0,0,0,v
2019-10-03 18:18,0.735,0.027,0,0,0,0,v
2019-10-03 18:24,0.693,0.023,0,0,0,0,v
2019-10-03 18:30,0.655,0.025,0,0,0,0,v
2019-10-03 18:36,0.621,0.023,0,0,0,0,v
2019-10-03 18:42,0.587,0.022,0,0,0,0,v
2019-10-03 18:48,0.556,0.021,0,0,0,0,v
2019-10-03 18:54,0.525,0.022,0,0,0,0,v
2019-10-03 19:00,0.495,0.021,0,0,0,0,v
2019-10-03 19:06,0.456,0.025,0,0,0,0,v
2019-10-03 19:12,0.423,0.024,0,0,0,0,v
2019-10-03 19:18,0.391,0.026,0,0,0,0,v
2019-10-03 19:24,0.364,0.025,0,0,0,0,v
2019-10-03 19:30,0.334,0.019,0,0,0,0,v
2019-10-03 19:36,0.315,0.021,0,0,0,0,v
2019-10-03 19:42,0.293,0.023,0,0,0,0,v
2019-10-03 19:48,0.263,0.021,0,0,0,0,v
2019-10-03 19:54,0.239,0.023,0,0,0,0,v
2019-10-03 20:00,0.215,0.020,0,0,0,0,v
2019-10-03 20:06,0.190,0.018,0,0,0,0,v
2019-10-03 20:12,0.169,0.018,0,0,0,0,v
2019-10-03 20:18,0.151,0.023,0,0,0,0,v
2019-10-03 20:24,0.123,0.020,0,0,0,0,v
2019-10-03 20:30,0.100,0.017,0,0,0,0,v
2019-10-03 20:36,0.083,0.019,0,0,0,0,v
2019-10-03 20:42,0.068,0.025,0,0,0,0,v
2019-10-03 20:48,0.059,0.018,0,0,0,0,v
2019-10-03 20:54,0.056,0.022,0,0,0,0,v
2019-10-03 21:00,0.055,0.019,0,0,0,0,v
2019-10-03 21:06,0.055,0.017,0,0,0,0,v
2019-10-03 21:12,0.051,0.017,0,0,0,0,v
2019-10-03 21:18,0.050,0.020,0,0,0,0,v
2019-10-03 21:24,0.053,0.019,0,0,0,0,v
2019-10-03 21:30,0.047,0.019,0,0,0,0,v
2019-10-03 21:36,0.042,0.016,0,0,0,0,v
2019-10-03 21:42,0.041,0.017,0,0,0,0,v
2019-10-03 21:48,0.045,0.019,0,0,0,0,v
2019-10-03 21:54,0.049,0.016,0,0,0,0,v
2019-10-03 22:00,0.057,0.018,0,0,0,0,v
2019-10-03 22:06,0.070,0.018,0,0,0,0,v
2019-10-03 22:12,0.079,0.018,0,0,0,0,v
2019-10-03 22:18,0.090,0.022,0,0,0,0,v
2019-10-03 22:24,0.101,0.018,0,0,0,0,v
2019-10-03 22:30,0.112,0.014,0,0,0,0,v
2019-10-03 22:36,0.120,0.016,0,0,0,0,v
2019-10-03 22:42,0.132,0.017,0,0,0,0,v
2019-10-03 22:48,0.150,0.016,0,0,0,0,v
2019-10-03 22:54,0.173,0.017,0,0,0,0,v
2019-10-03 23:00,0.196,0.013,0,0,0,0,v
2019-10-03 23:06,0.221,0.018,0,0,0,0,v
2019-10-03 23:12,0.247,0.015,0,0,0,0,v
2019-10-03 23:18,0.268,0.016,0,0,0,0,v
2019-10-03 23:24,0.295,0.016,0,0,0,0,v
2019-10-03 23:30,0.327,0.018,0,0,0,0,v
2019-10-03 23:36,0.345,0.016,0,0,0,0,v
2019-10-03 23:42,0.369,0.022,0,0,0,0,v
2019-10-03 23:48,0.400,0.022,0,0,0,0,v
2019-10-03 23:54,0.408,0.016,0,0,0,0,v
2019-10-04 00:00,0.433,0.016,0,0,0,0,v
2019-10-04 00:06,0.461,0.014,0,0,0,0,v
2019-10-04 00:12,0.492,0.019,0,0,0,0,v
2019-10-04 00:18,0.522,0.017,0,0,0,0,v
2019-10-04 00:24,0.553,0.015,0,0,0,0,v
2019-10-04 00:30,0.584,0.015,0,0,0,0,v
2019-10-04 00:36,0.613,0.018,0,0,0,0,v
2019-10-04 00:42,0.640,0.017,0,0,0,0,v
2019-10-04 00:48,0.667,0.018,0,0,0,0,v
2019-10-04 00:54,0.699,0.016,0,0,0,0,v
2019-10-04 01:00,0.728,0.016,0,0,0,0,v
2019-10-04 01:06,0.757,0.019,0,0,0,0,v
2019-10-04 01:12,0.789,0.016,0,0,0,0,v
2019-10-04 01:18,0.825,0.018,0,0,0,0,v
2019-10-04 01:24,0.852,0.019,0,0,0,0,v
2019-10-04 01:30,0.867,0.014,0,0,0,0,v
2019-10-04 01:36,0.886,0.019,0,0,0,0,v
2019-10-04 01:42,0.908,0.018,0,0,0,0,v
2019-10-04 01:48,0.933,0.020,0,0,0,0,v
2019-10-04 01:54,0.971,0.021,0,0,0,0,v
2019-10-04 02:00,0.998,0.020,0,0,0,0,v
2019-10-04 02:06,1.020,0.017,0,0,0,0,v
2019-10-04 02:12,1.038,0.019,0,0,0,0,v
2019-10-04 02:18,1.060,0.019,0,0,0,0,v
2019-10-04 02:24,1.084,0.018,0,0,0,0,v
2019-10-04 02:30,1.114,0.017,0,0,0,0,v
2019-10-04 02:36,1.142,0.020,0,0,0,0,v
2019-10-04 02:42,1.164,0.018,0,0,0,0,v
2019-10-04 02:48,1.177,0.018,0,0,0,0,v
2019-10-04 02:54,1.198,0.022,0,0,0,0,v
2019-10-04 03:00,1.215,0.020,0,0,0,0,v
2019-10-04 03:06,1.236,0.018,0,0,0,0,v
2019-10-04 03:12,1.255,0.016,0,0,0,0,v
2019-10-04 03:18,1.281,0.020,0,0,0,0,v
2019-10-04 03:24,1.295,0.016,0,0,0,0,v
2019-10-04 03:30,1.299,0.018,0,0,0,0,v
2019-10-04 03:36,1.308,0.017,0,0,0,0,v
2019-10-04 03:42,1.314,0.014,0,0,0,0,v
2019-10-04 03:48,1.315,0.015,0,0,0,0,v
2019-10-04 03:54,1.325,0.015,0,0,0,0,v
2019-10-04 04:00,1.338,0.016,0,0,0,0,v
2019-10-04 04:06,1.346,0.018,0,0,0,0,v
2019-10-04 04:12,1.350,0.016,0,0,0,0,v
2019-10-04 04:18,1.359,0.014,0,0,0,0,v
2019-10-04 04:24,1.354,0.016,0,0,0,0,v
2019-10-04 04:30,1.362,0.018,0,0,0,0,v
2019-10-04 04:36,1.377,0.018,0,0,0,0,v
2019-10-04 04:42,1.379,0.017,0,0,0,0,v
2019-10-04 04:48,1.369,0.020,0,0,0,0,v
2019-10-04 04:54,1.362,0.018,0,0,0,0,v
2019-10-04 05:00,1.356,0.018,0,0,0,0,v
2019-10-04 05:06,1.356,0.018,0,0,0,0,v
2019-10-04 05:12,1.348,0.028,0,0,0,0,v
2019-10-04 05:18,1.347,0.019,0,0,0,0,v
2019-10-04 05:24,1.335,0.018,0,0,0,0,v
2019-10-04 05:30,1.325,0.019,0,0,0,0,v
2019-10-04 05:36,1.324,0.019,0,0,0,0,v
2019-10-04 05:42,1.315,0.022,0,0,0,0,v
2019-10-04 05:48,1.302,0.018,0,0,0,0,v
2019-10-04 05:54,1.278,0.018,0,0,0,0,v
2019-10-04 06:00,1.264,0.017,0,0,0,0,v
2019-10-04 06:06,1.242,0.017,0,0,0,0,v
2019-10-04 06:12,1.230,0.019,0,0,0,0,v
2019-10-04 06:18,1.210,0.023,0,0,0,0,v
2019-10-04 06:24,1.204,0.019,0,0,0,0,v
2019-10-04 06:30,1.202,0.018,0,0,0,0,v
2019-10-04 06:36,1.193,0.021,0,0,0,0,v
2019-10-04 06:42,1.177,0.019,0,0,0,0,v
2019-10-04 06:48,1.157,0.019,0,0,0,0,v
2019-10-04 06:54,1.140,0.018,0,0,0,0,v
2019-10-04 07:00,1.115,0.021,0,0,0,0,v
2019-10-04 07:06,1.098,0.017,0,0,0,0,v
2019-10-04 07:12,1.072,0.021,0,0,0,0,v
2019-10-04 07:18,1.049,0.020,0,0,0,0,v
2019-10-04 07:24,1.030,0.019,0,0,0,0,v
2019-10-04 07:30,1.023,0.017,0,0,0,0,v
2019-10-04 07:36,1.006,0.020,0,0,0,0,v
2019-10-04 07:42,0.988,0.020,0,0,0,0,v
2019-10-04 07:48,0.977,0.020,0,0,0,0,v
2019-10-04 07:54,0.966,0.021,0,0,0,0,v
2019-10-04 08:00,0.957,0.018,0,0,0,0,v
2019-10-04 08:06,0.949,0.019,0,0,0,0,v
2019-10-04 08:12,0.945,0.017,0,0,0,0,v
2019-10-04 08:18,0.933,0.021,0,0,0,0,v
2019-10-04 08:24,0.913,0.017,0,0,0,0,v
2019-10-04 08:30,0.902,0.018,0,0,0,0,v
2019-10-04 08:36,0.892,0.019,0,0,0,0,v
2019-10-04 08:42,0.885,0.019,0,0,0,0,v
2019-10-04 08:48,0.884,0.023,0,0,0,0,v
2019-10-04 08:54,0.883,0.025,0,0,0,0,v
2019-10-04 09:00,0.879,0.021,0,0,0,0,v
2019-10-04 09:06,0.874,0.020,0,0,0,0,v
2019-10-04 09:12,0.870,0.019,0,0,0,0,v
2019-10-04 09:18,0.863,0.018,0,0,0,0,v
2019-10-04 09:24,0.869,0.020,0,0,0,0,v
2019-10-04 09:30,0.870,0.019,0,0,0,0,v
2019-10-04 09:36,0.864,0.023,0,0,0,0,v
2019-10-04 09:42,0.865,0.020,0,0,0,0,v
2019-10-04 09:48,0.875,0.020,0,0,0,0,v
2019-10-04 09:54,0.874,0.019,0,0,0,0,v
2019-10-04 10:00,0.885,0.024,0,0,0,0,v
2019-10-04 10:06,0.904,0.025,0,0,0,0,v
2019-10-04 10:12,0.920,0.022,0,0,0,0,v
2019-10-04 10:18,0.939,0.022,0,0,0,0,v
2019-10-04 10:24,0.952,0.022,0,0,0,0,v
2019-10-04 10:30,0.956,0.022,0,0,0,0,v
2019-10-04 10:36,0.954,0.021,0,0,0,0,v
2019-10-04 10:42,0.961,0.022,0,0,0,0,v
2019-10-04 10:48,0.973,0.022,0,0,0,0,v
2019-10-04 10:54,0.996,0.023,0,0,0,0,v
2019-10-04 11:00,1.013,0.021,0,0,0,0,v
2019-10-04 11:06,1.024,0.019,0,0,0,0,v
2019-10-04 11:12,1.026,0.019,0,0,0,0,v
2019-10-04 11:18,1.039,0.017,0,0,0,0,v
2019-10-04 11:24,1.067,0.021,0,0,0,0,v
2019-10-04 11:30,1.090,0.020,0,0,0,0,v
2019-10-04 11:36,1.114,0.021,0,0,0,0,v
2019-10-04 11:42,1.131,0.022,0,0,0,0,v
2019-10-04 11:48,1.148,0.023,0,0,0,0,v
2019-10-04 11:54,1.165,0.019,0,0,0,0,v
2019-10-04 12:00,1.192,0.023,0,0,0,0,v
2019-10-04 12:06,1.219,0.022,0,0,0,0,v
2019-10-04 12:12,1.240,0.020,0,0,0,0,v
2019-10-04 12:18,1.255,0.019,0,0,0,0,v
2019-10-04 12:24,1.270,0.022,0,0,0,0,v
2019-10-04 12:30,1.291,0.021,0,0,0,0,v
2019-10-04 12:36,1.311,0.023,0,0,0,0,v
2019-10-04 12:42,1.331,0.024,0,0,0,0,v
2019-10-04 12:48,1.353,0.021,0,0,0,0,v
2019-10-04 12:54,1.373,0.026,0,0,0,0,v
2019-10-04 13:00,1.397,0.022,0,0,0,0,v
2019-10-04 13:06,1.422,0.021,0,0,0,0,v
2019-10-04 13:12,1.438,0.023,0,0,0,0,v
2019-10-04 13:18,1.452,0.022,0,0,0,0,v
2019-10-04 13:24,1.470,0.022,0,0,0,0,v
2019-10-04 13:30,1.484,0.022,0,0,0,0,v
2019-10-04 13:36,1.504,0.026,0,0,0,0,v
2019-10-04 13:42,1.522,0.019,0,0,0,0,v
2019-10-04 13:48,1.535,0.023,0,0,0,0,v
2019-10-04 13:54,1.554,0.019,0,0,0,0,v
2019-10-04 14:00,1.568,0.021,0,0,0,0,v
2019-10-04 14:06,1.584,0.022,0,0,0,0,v
2019-10-04 14:12,1.599,0.024,0,0,0,0,v
2019-10-04 14:18,1.610,0.024,0,0,0,0,v
2019-10-04 14:24,1.624,0.019,0,0,0,0,v
2019-10-04 14:30,1.632,0.025,0,0,0,0,v
2019-10-04 14:36,1.645,0.019,0,0,0,0,v
2019-10-04 14:42,1.651,0.016,0,0,0,0,v
2019-10-04 14:48,1.655,0.023,0,0,0,0,v
2019-10-04 14:54,1.660,0.019,0,0,0,0,v
2019-10-04 15:00,1.675,0.025,0,0,0,0,v
2019-10-04 15:06,1.684,0.020,0,0,0,0,v
2019-10-04 15:12,1.691,0.024,0,0,0,0,v
2019-10-04 15:18,1.692,0.021,0,0,0,0,v
2019-10-04 15:24,1.688,0.024,0,0,0,0,v
2019-10-04 15:30,1.692,0.026,0,0,0,0,v
2019-10-04 15:36,1.682,0.022,0,0,0,0,v
2019-10-04 15:42,1.679,0.022,0,0,0,0,v
2019-10-04 15:48,1.680,0.022,0,0,0,0,v
2019-10-04 15:54,1.674,0.020,0,0,0,0,v
2019-10-04 16:00,1.666,0.022,0,0,0,0,v
2019-10-04 16:06,1.660,0.024,0,0,0,0,v
2019-10-04 16:12,1.650,0.023,0,0,0,0,v
2019-10-04 16:18,1.634,0.024,0,0,0,0,v
2019-10-04 16:24,1.610,0.021,0,0,0,0,v
2019-10-04 16:30,1.598,0.021,0,0,0,0,v
2019-10-04 16:36,1.576,0.019,0,0,0,0,v
2019-10-04 16:42,1.567,0.020,0,0,0,0,v
2019-10-04 16:48,1.557,0.021,0,0,0,0,v
2019-10-04 16:54,1.526,0.022,0,0,0,0,v
2019-10-04 17:00,1.503,0.025,0,0,0,0,v
2019-10-04 17:06,1.482,0.024,0,0,0,0,v
2019-10-04 17:12,1.457,0.024,0,0,0,0,v
2019-10-04 17:18,1.444,0.019,0,0,0,0,v
2019-10-04 17:24,1.423,0.021,0,0,0,0,v
2019-10-04 17:30,1.387,0.023,0,0,0,0,v
2019-10-04 17:36,1.348,0.023,0,0,0,0,v
2019-10-04 17:42,1.313,0.022,0,0,0,0,v
2019-10-04 17:48,1.285,0.022,0,0,0,0,v
2019-10-04 17:54,1.253,0.023,0,0,0,0,v
2019-10-04 18:00,1.215,0.025,0,0,0,0,v
2019-10-04 18:06,1.180,0.021,0,0,0,0,v
2019-10-04 18:12,1.146,0.019,0,0,0,0,v
2019-10-04 18:18,1.106,0.022,0,0,0,0,v
2019-10-04 18:24,1.073,0.023,0,0,0,0,v
2019-10-04 18:30,1.036,0.023,0,0,0,0,v
2019-10-04 18:36,0.989,0.023,0,0,0,0,v
2019-10-04 18:42,0.941,0.020,0,0,0,0,v
2019-10-04 18:48,0.897,0.025,0,0,0,0,v
2019-10-04 18:54,0.856,0.023,0,0,0,0,v
2019-10-04 19:00,0.816,0.026,0,0,0,0,v
2019-10-04 19:06,0.773,0.022,0,0,0,0,v
2019-10-04 19:12,0.736,0.024,0,0,0,0,v
2019-10-04 19:18,0.696,0.025,0,0,0,0,v
2019-10-04 19:24,0.664,0.024,0,0,0,0,v
2019-10-04 19:30,0.628,0.027,0,0,0,0,v
2019-10-04 19:36,0.598,0.024,0,0,0,0,v
2019-10-04 19:42,0.564,0.023,0,0,0,0,v
2019-10-04 19:48,0.541,0.027,0,0,0,0,v
2019-10-04 19:54,0.507,0.030,0,0,0,0,v
2019-10-04 20:00,0.482,0.030,0,0,0,0,v
2019-10-04 20:06,0.446,0.032,0,0,0,0,v
2019-10-04 20:12,0.413,0.032,0,0,0,0,v
2019-10-04 20:18,0.397,0.024,0,0,0,0,v
2019-10-04 20:24,0.381,0.036,0,0,0,0,v
2019-10-04 20:30,0.355,0.029,0,0,0,0,v
2019-10-04 20:36,0.338,0.030,0,0,0,0,v
2019-10-04 20:42,0.304,0.025,0,0,0,0,v
2019-10-04 20:48,0.267,0.029,0,0,0,0,v
2019-10-04 20:54,0.242,0.025,0,0,0,0,v
2019-10-04 21:00,0.232,0.026,0,0,0,0,v
2019-10-04 21:06,0.217,0.026,0,0,0,0,v
2019-10-04 21:12,0.186,0.029,0,0,0,0,v
2019-10-04 21:18,0.161,0.026,0,0,0,0,v
2019-10-04 21:24,0.142,0.025,0,0,0,0,v
2019-10-04 21:30,0.126,0.027,0,0,0,0,v
2019-10-04 21:36,0.120,0.023,0,0,0,0,v
2019-10-04 21:42,0.111,0.022,0,0,0,0,v
2019-10-04 21:48,0.101,0.017,0,0,0,0,v
2019-10-04 21:54,0.088,0.026,0,0,0,0,v
2019-10-04 22:00,0.075,0.023,0,0,0,0,v
2019-10-04 22:06,0.081,0.022,0,0,0,0,v
2019-10-04 22:12,0.081,0.021,0,0,0,0,v
2019-10-04 22:18,0.074,0.023,0,0,0,0,v
2019-10-04 22:24,0.074,0.020,0,0,0,0,v
2019-10-04 22:30,0.067,0.019,0,0,0,0,v
2019-10-04 22:36,0.071,0.021,0,0,0,0,v
2019-10-04 22:42,0.076,0.022,0,0,0,0,v
2019-10-04 22:48,0.077,0.022,0,0,0,0,v
2019-10-04 22:54,0.073,0.019,0,0,0,0,v
2019-10-04 23:00,0.077,0.018,0,0,0,0,v
2019-10-04 23:06,0.082,0.017,0,0,0,0,v
